,x,,,
5014,10.40149472,,,
5015,9.242067645,,,
5016,9.783222087,,,
5017,13.76496071,,,
5018,10.23986241,,,
5019,11.74620275,,,
5020,8.587984009,,,
5021,7.974540945,,,
5022,12.29790918,,,
5023,7.488659889,,,
5024,10.64570957,,,
5025,4.215354904,,,
5026,11.78981055,,,
5027,11.0109229,,,
5028,7.392460133,,,
5029,8.183408859,,,
5030,11.83237088,,,
5031,8.423823701,,,
5032,11.45717686,,,
5033,9.796782378,,,
5034,10.3166021,,,
5035,10.76829993,,,
5036,6.715577157,,,
5037,7.94518995,,,
5038,6.196560478,,,
5039,8.90591491,,,
5040,9.377922943,,,
5041,6.941576356,,,
5042,11.43165456,,,
5043,8.385271403,,,
5044,9.277521855,,,
5045,13.24775129,,,
5046,6.009019306,,,
5047,10.06217161,,,
5048,7.702446269,,,
5049,8.636707756,,,
5050,10.71834465,,,
5051,10.71202525,,,
5052,9.980109913,,,
5053,8.035838095,,,
5054,3.597734896,,,
5055,11.54000109,,,
5056,6.900625861,,,
5057,11.15579464,,,
5058,11.72796951,,,
5059,4.394304605,,,
5060,12.40750717,,,
5061,9.625889996,,,
5062,10.63156571,,,
5063,7.109818396,,,
5064,10.5232995,,,
5065,9.403030693,,,
5066,8.001980557,,,
5067,10.19362893,,,
5068,7.67019437,,,
5069,8.452228438,,,
5070,12.62228035,,,
5071,8.628094382,,,
5072,10.63071288,,,
5073,10.57500563,,,
5074,6.39808244,,,
5075,10.24554715,,,
5076,8.223967743,,,
5077,9.86651104,,,
5078,9.285650726,,,
5079,7.767414702,,,
5080,12.40139846,,,
5081,12.32281522,,,
5082,10.674935,,,
5083,9.972662347,,,
5084,8.571607474,,,
5085,7.57587441,,,
5086,7.269512564,,,
5087,8.0942607,,,
5088,9.520189715,,,
5089,7.949937058,,,
5090,5.560908635,,,
5091,9.89244631,,,
5092,9.478807991,,,
5093,6.034089499,,,
5094,11.30070018,,,
5095,7.672071211,,,
5096,9.697093119,,,
5097,9.842650498,,,
5098,12.67837252,,,
5099,10.53710337,,,
5100,9.709032373,,,
5101,10.29218662,,,
5102,9.807188688,,,
5103,7.598932601,,,
5104,8.295845279,,,
5105,10.8631963,,,
5106,7.304932592,,,
5107,6.528790173,,,
5108,9.557867405,,,
5109,12.95607874,,,
5110,10.7990417,,,
5111,8.742996371,,,
5112,10.7340382,,,
5113,11.56082132,,,
5114,6.191894916,,,
5115,8.228572794,,,
5116,9.033402332,,,
5117,11.12205005,,,
5118,5.793954028,,,
5119,6.563069971,,,
5120,5.839531511,,,
5121,12.49383434,,,
5122,8.099126355,,,
5123,8.209516232,,,
5124,8.081443267,,,
5125,7.27576898,,,
5126,10.27929802,,,
5127,10.06589652,,,
5128,10.75912926,,,
5129,7.769610762,,,
5130,7.289481979,,,
5131,8.932037153,,,
5132,8.571685312,,,
5133,11.14712638,,,
5134,7.136392396,,,
5135,10.61931114,,,
5136,10.78943908,,,
5137,9.478685964,,,
5138,9.921475636,,,
5139,12.47708231,,,
5140,9.884847471,,,
5141,8.198094197,,,
5142,8.480650839,,,
5143,9.746872979,,,
5144,10.7913081,,,
5145,10.73652892,,,
5146,7.882007773,,,
5147,9.113934569,,,
5148,13.28699323,,,
5149,11.47505896,,,
5150,10.5760852,,,
5151,8.383269849,,,
5152,4.777921764,,,
5153,6.528318832,,,
5154,12.00312522,,,
5155,11.69512287,,,
5156,10.46358686,,,
5157,6.395959004,,,
5158,8.420663737,,,
5159,6.838561204,,,
5160,9.601715318,,,
5161,7.20400743,,,
5162,12.60462754,,,
5163,9.671187446,,,
5164,8.771892813,,,
5165,10.062039,,,
5166,9.87012523,,,
5167,10.99884052,,,
5168,6.288609667,,,
5169,8.345409835,,,
5170,7.72660378,,,
5171,7.189163334,,,
5172,7.826702846,,,
5173,7.341841591,,,
5174,9.241401723,,,
5175,12.6081209,,,
5176,9.685336326,,,
5177,10.32904524,,,
5178,8.318860146,,,
5179,9.61407613,,,
5180,9.491593478,,,
5181,4.827179368,,,
5182,9.39808423,,,
5183,9.911600636,,,
5184,11.48274638,,,
5185,9.39851121,,,
5186,8.698761288,,,
5187,10.72920829,,,
5188,6.474054742,,,
5189,6.309864827,,,
5190,11.95687831,,,
5191,9.077895554,,,
5192,11.77421856,,,
5193,6.741193538,,,
5194,11.70743649,,,
5195,8.291110283,,,
5196,6.768859163,,,
5197,15.91102033,,,
5198,5.953372818,,,
5199,10.55521809,,,
5200,11.53903511,,,
5201,10.35705504,,,
5202,10.39181616,,,
5203,10.22038458,,,
5204,8.407332041,,,
5205,9.852326022,,,
5206,12.63335298,,,
5207,10.12407773,,,
5208,9.282281405,,,
5209,7.621106462,,,
5210,9.230938702,,,
5211,7.75480993,,,
5212,7.479629018,,,
5213,9.284054423,,,
5214,10.15614985,,,
5215,11.0019812,,,
5216,11.81536127,,,
5217,2.61935244,,,
5218,7.049434242,,,
5219,10.03038256,,,
5220,10.96887507,,,
5221,9.198737098,,,
5222,7.955844814,,,
5223,7.184409229,,,
5224,9.385637415,,,
5225,12.81733196,,,
5226,6.677789671,,,
5227,11.1782368,,,
5228,7.528208771,,,
5229,9.060676923,,,
5230,12.18719172,,,
5231,9.154306122,,,
5232,12.67664637,,,
5233,6.324844478,,,
5234,10.14299839,,,
5235,8.588016756,,,
5236,14.61117255,,,
5237,8.760866161,,,
5238,5.931477688,,,
5239,8.743288677,,,
5240,12.58445276,,,
5241,11.84958613,,,
5242,12.59095828,,,
5243,10.52144908,,,
5244,7.810834039,,,
5245,12.71951434,,,
5246,5.827013675,,,
5247,6.81420823,,,
5248,10.39540024,,,
5249,8.410291921,,,
5250,7.367072513,,,
5251,10.45840293,,,
5252,7.10956175,,,
5253,6.180454147,,,
5254,11.47412927,,,
5255,6.340519498,,,
5256,9.81817957,,,
5257,5.773056369,,,
5258,10.32403584,,,
5259,8.982038401,,,
5260,10.83988563,,,
5261,7.95586175,,,
5262,6.857732431,,,
5263,9.548528042,,,
5264,11.40527863,,,
5265,9.850248626,,,
5266,8.757347873,,,
5267,8.543476288,,,
5268,13.08998712,,,
5269,6.787622316,,,
5270,10.11012209,,,
5271,7.705409518,,,
5272,9.73203713,,,
5273,7.225666403,,,
5274,12.00793653,,,
5275,9.788860655,,,
5276,8.894533393,,,
5277,7.121447495,,,
5278,6.183070574,,,
5279,9.789240361,,,
5280,12.0182757,,,
5281,10.38912424,,,
5282,9.99163068,,,
5283,7.080988223,,,
5284,12.14608185,,,
5285,6.834963224,,,
5286,8.936082566,,,
5287,9.538980244,,,
5288,12.17615986,,,
5289,7.959681734,,,
5290,11.19403696,,,
5291,8.138569497,,,
5292,14.95959547,,,
5293,8.772467308,,,
5294,8.251121007,,,
5295,8.482602332,,,
5296,8.23961034,,,
5297,8.728158393,,,
5298,7.528929722,,,
5299,9.239242419,,,
5300,12.54297416,,,
5301,12.24405781,,,
5302,13.94506492,,,
5303,12.72711066,,,
5304,9.708158761,,,
5305,9.606116928,,,
5306,8.377083562,,,
5307,13.82999222,,,
5308,9.8269881,,,
5309,6.337814594,,,
5310,10.57912023,,,
5311,9.668749066,,,
5312,9.282874635,,,
5313,8.856926504,,,
5314,11.82471642,,,
5315,6.177661482,,,
5316,8.21077999,,,
5317,5.584880061,,,
5318,8.570866413,,,
5319,11.81906991,,,
5320,9.937618768,,,
5321,11.10692072,,,
5322,4.389737378,,,
5323,7.097687825,,,
5324,4.529571974,,,
5325,12.73975707,,,
5326,9.027823032,,,
5327,8.597425345,,,
5328,9.993578221,,,
5329,10.11826875,,,
5330,8.892810654,,,
5331,10.838013,,,
5332,5.703943178,,,
5333,10.42841069,,,
5334,10.54546752,,,
5335,10.46244962,,,
5336,10.85142237,,,
5337,8.662364679,,,
5338,6.4084681,,,
5339,12.87759342,,,
5340,8.369243203,,,
5341,7.330683483,,,
5342,7.189669874,,,
5343,10.48455819,,,
5344,9.06766898,,,
5345,12.18316884,,,
5346,7.313057322,,,
5347,5.861489963,,,
5348,10.75601626,,,
5349,13.40899953,,,
5350,7.462657734,,,
5351,9.497818028,,,
5352,6.596048008,,,
5353,8.886347581,,,
5354,8.977572226,,,
5355,10.51506402,,,
5356,5.256497263,,,
5357,11.98838265,,,
5358,9.966673816,,,
5359,8.05805644,,,
5360,7.000879342,,,
5361,7.431944505,,,
5362,9.660634605,,,
5363,11.72126511,,,
5364,8.14111773,,,
5365,12.13127613,,,
5366,9.778390986,,,
5367,9.853194476,,,
5368,6.012961436,,,
5369,12.41619643,,,
5370,12.1446862,,,
5371,7.079547846,,,
5372,9.815651224,,,
5373,10.41418587,,,
5374,9.843700085,,,
5375,9.676599885,,,
5376,10.60683271,,,
5377,12.77616519,,,
5378,10.31451744,,,
5379,11.26471231,,,
5380,9.278048314,,,
5381,7.249257333,,,
5382,12.31658116,,,
5383,8.865383343,,,
5384,5.912596434,,,
5385,10.12628676,,,
5386,9.863751028,,,
5387,8.025082768,,,
5388,7.986879129,,,
5389,11.63721837,,,
5390,8.424975766,,,
5391,5.140169596,,,
5392,7.851736619,,,
5393,5.328270313,,,
5394,12.84015598,,,
5395,9.390468669,,,
5396,10.81263731,,,
5397,9.680940037,,,
5398,8.327505762,,,
5399,9.088824767,,,
5400,7.764150592,,,
5401,9.877303042,,,
5402,10.26216374,,,
5403,7.801186572,,,
5404,9.301856006,,,
5405,12.78897954,,,
5406,7.712864221,,,
5407,9.777021432,,,
5408,12.17638201,,,
5409,10.84065633,,,
5410,9.464145312,,,
5411,9.962916496,,,
5412,9.188263386,,,
5413,11.09058056,,,
5414,8.914354797,,,
5415,11.18645399,,,
5416,9.439977504,,,
5417,9.473680996,,,
5418,9.931089884,,,
5419,8.278875112,,,
5420,10.91490626,,,
5421,6.353164473,,,
5422,7.470582533,,,
5423,10.06945847,,,
5424,9.182144504,,,
5425,11.53834717,,,
5426,6.257890956,,,
5427,11.28451033,,,
5428,7.157604379,,,
5429,7.165908097,,,
5430,10.26245054,,,
5431,8.944325857,,,
5432,9.135945447,,,
5433,11.36581628,,,
5434,11.72941031,,,
5435,12.31503154,,,
5436,7.589829357,,,
5437,10.85954229,,,
5438,10.52326337,,,
5439,11.38455815,,,
5440,14.7553975,,,
5441,9.312986161,,,
5442,6.43547486,,,
5443,10.14489646,,,
5444,8.215650769,,,
5445,7.933213962,,,
5446,8.478322872,,,
5447,9.155197789,,,
5448,9.925763043,,,
5449,9.482233767,,,
5450,8.640113382,,,
5451,9.449761184,,,
5452,13.30440895,,,
5453,9.976226215,,,
5454,10.4136036,,,
5455,11.38147227,,,
5456,7.62573067,,,
5457,12.1096824,,,
5458,14.15543455,,,
5459,11.83869758,,,
5460,12.95192265,,,
5461,7.801508192,,,
5462,9.920203998,,,
5463,7.397624597,,,
5464,8.234489554,,,
5465,6.913996549,,,
5466,9.309924456,,,
5467,8.07413375,,,
5468,10.04080771,,,
5469,8.505846574,,,
5470,8.685455619,,,
5471,8.190091028,,,
5472,6.969043484,,,
5473,8.572882841,,,
5474,10.05356654,,,
5475,7.067124828,,,
5476,8.307532387,,,
5477,9.637068906,,,
5478,10.93932157,,,
5479,8.589767735,,,
5480,10.52343336,,,
5481,5.246855851,,,
5482,7.966738119,,,
5483,7.572274136,,,
5484,11.87819402,,,
5485,10.46488551,,,
5486,12.03727247,,,
5487,9.788459915,,,
5488,10.84806593,,,
5489,12.54222421,,,
5490,10.33289053,,,
5491,6.262371879,,,
5492,9.602083072,,,
5493,11.03422328,,,
5494,9.94602452,,,
5495,12.59590537,,,
5496,10.72673672,,,
5497,10.84651451,,,
5498,9.748924393,,,
5499,10.39802607,,,
5500,11.30939165,,,
5501,9.4582942,,,
5502,6.867823901,,,
5503,9.630312045,,,
5504,7.620549477,,,
5505,9.606692884,,,
5506,8.047837001,,,
5507,11.21066927,,,
5508,10.96465141,,,
5509,9.611245457,,,
5510,5.739232326,,,
5511,6.003389476,,,
5512,10.25716628,,,
5513,8.362660524,,,
5514,9.251265682,,,
5515,10.9277253,,,
5516,9.399331134,,,
5517,6.925534731,,,
5518,9.462827379,,,
5519,6.902363002,,,
5520,8.827760518,,,
5521,12.72488535,,,
5522,8.875567953,,,
5523,12.92888403,,,
5524,9.307758279,,,
5525,12.10087035,,,
5526,11.71959615,,,
5527,9.464608518,,,
5528,7.216727217,,,
5529,10.14034467,,,
5530,7.653946528,,,
5531,9.460138416,,,
5532,7.707315155,,,
5533,9.763804493,,,
5534,9.533534787,,,
5535,10.5259804,,,
5536,9.452633957,,,
5537,6.442513004,,,
5538,11.14559261,,,
5539,9.233003162,,,
5540,9.486086639,,,
5541,10.87734779,,,
5542,10.43984835,,,
5543,10.30629229,,,
5544,11.40084099,,,
5545,12.14047733,,,
5546,9.35726015,,,
5547,7.821101452,,,
5548,8.568036762,,,
5549,7.192252893,,,
5550,8.338298537,,,
5551,7.685849936,,,
5552,13.25564812,,,
5553,11.8734803,,,
5554,10.1044376,,,
5555,9.858944772,,,
5556,10.17381638,,,
5557,8.825928835,,,
5558,9.508962249,,,
5559,7.68399312,,,
5560,10.08100742,,,
5561,10.04270315,,,
5562,8.184231272,,,
5563,11.32897036,,,
5564,9.66700266,,,
5565,12.35237797,,,
5566,7.815185676,,,
5567,10.24923147,,,
5568,10.49780354,,,
5569,10.99072817,,,
5570,7.590554364,,,
5571,11.69838844,,,
5572,10.29523642,,,
5573,10.19333334,,,
5574,6.619431437,,,
5575,11.70303535,,,
5576,11.38673556,,,
5577,9.339426304,,,
5578,8.185052379,,,
5579,8.13834042,,,
5580,13.67514642,,,
5581,9.714099406,,,
5582,9.541674147,,,
5583,6.228866688,,,
5584,13.02749874,,,
5585,10.26948814,,,
5586,9.611163028,,,
5587,9.8267718,,,
5588,8.987443271,,,
5589,4.823751282,,,
5590,11.06003314,,,
5591,8.605080064,,,
5592,11.54038918,,,
5593,11.18229899,,,
5594,9.978483757,,,
5595,12.99684943,,,
5596,13.90774214,,,
5597,6.605955474,,,
5598,7.245546527,,,
5599,8.690435397,,,
5600,10.92966846,,,
5601,9.213336417,,,
5602,7.735302611,,,
5603,8.894432393,,,
5604,11.77819429,,,
5605,10.67228468,,,
5606,9.71422068,,,
5607,8.04421171,,,
5608,10.21315085,,,
5609,11.37249198,,,
5610,12.13058044,,,
5611,13.63966892,,,
5612,8.262237821,,,
5613,10.92295842,,,
5614,10.73424799,,,
5615,8.212086811,,,
5616,7.992573476,,,
5617,12.09178842,,,
5618,8.338502093,,,
5619,10.11259022,,,
5620,9.020826453,,,
5621,9.887598938,,,
5622,7.672699285,,,
5623,9.95006241,,,
5624,8.965264831,,,
5625,13.4499622,,,
5626,2.184702913,,,
5627,11.69458676,,,
5628,4.240487424,,,
5629,12.23760945,,,
5630,8.807605984,,,
5631,12.44263639,,,
5632,8.386400769,,,
5633,10.39176358,,,
5634,7.537609224,,,
5635,10.25535112,,,
5636,8.635360675,,,
5637,10.79635357,,,
5638,9.288621939,,,
5639,9.370332117,,,
5640,11.54185035,,,
5641,7.170330496,,,
5642,13.00897844,,,
5643,11.21036501,,,
5644,8.758101526,,,
5645,6.576350787,,,
5646,8.948727722,,,
5647,9.738770361,,,
5648,7.733867459,,,
5649,11.7749683,,,
5650,9.337674246,,,
5651,7.96775284,,,
5652,11.69806871,,,
5653,8.88580682,,,
5654,6.816739247,,,
5655,11.10974668,,,
5656,10.68878462,,,
5657,12.93279653,,,
5658,9.957717427,,,
5659,8.656748203,,,
5660,6.507036867,,,
5661,8.618545628,,,
5662,9.157872958,,,
5663,6.810366904,,,
5664,5.999881683,,,
5665,9.193112523,,,
5666,7.463901015,,,
5667,7.844559596,,,
5668,7.957994298,,,
5669,9.679199791,,,
5670,8.859965991,,,
5671,11.56217998,,,
5672,11.78178316,,,
5673,9.174150243,,,
5674,11.31983265,,,
5675,11.3797764,,,
5676,10.8106278,,,
5677,7.296828482,,,
5678,12.03434776,,,
5679,12.42527973,,,
5680,7.795582192,,,
5681,11.53170182,,,
5682,11.04828479,,,
5683,8.110946169,,,
5684,10.17190184,,,
5685,8.746821159,,,
5686,12.37472799,,,
5687,10.2119471,,,
5688,10.0083971,,,
5689,11.16494967,,,
5690,8.883566141,,,
5691,9.420455633,,,
5692,5.09496285,,,
5693,7.508165205,,,
5694,11.1538913,,,
5695,8.637290985,,,
5696,7.951525989,,,
5697,12.88273527,,,
5698,7.027558082,,,
5699,10.71576169,,,
5700,12.07547468,,,
5701,10.09295074,,,
5702,10.50192193,,,
5703,9.295577657,,,
5704,8.354632056,,,
5705,12.64777585,,,
5706,8.651262924,,,
5707,9.83402216,,,
5708,11.90013552,,,
5709,7.184568283,,,
5710,9.725136402,,,
5711,8.54832747,,,
5712,12.24308343,,,
5713,7.343099244,,,
5714,8.490878339,,,
5715,7.852329011,,,
5716,10.65928426,,,
5717,11.79046889,,,
5718,11.56848279,,,
5719,10.99480207,,,
5720,11.4811138,,,
5721,6.740249878,,,
5722,11.71807651,,,
5723,11.83059067,,,
5724,9.757577,,,
5725,9.61796822,,,
5726,9.494190194,,,
5727,12.24135859,,,
5728,8.89843464,,,
5729,7.553140708,,,
5730,11.712821,,,
5731,7.54532783,,,
5732,8.988403111,,,
5733,12.62059263,,,
5734,11.63648123,,,
5735,6.658761075,,,
5736,10.40631101,,,
5737,7.800224123,,,
5738,9.160265132,,,
5739,11.73141408,,,
5740,11.88566455,,,
5741,9.276285989,,,
5742,7.815465753,,,
5743,8.368947959,,,
5744,9.865692143,,,
5745,5.926955609,,,
5746,9.336009821,,,
5747,11.33899424,,,
5748,10.2323713,,,
5749,6.412692037,,,
5750,5.701851806,,,
5751,6.413484545,,,
5752,9.692100277,,,
5753,9.088544784,,,
5754,9.666452232,,,
5755,9.130901812,,,
5756,11.5135148,,,
5757,8.514954174,,,
5758,11.51194931,,,
5759,5.689959694,,,
5760,9.242172504,,,
5761,6.083565009,,,
5762,8.28140009,,,
5763,9.42692445,,,
5764,11.87499055,,,
5765,8.307173344,,,
5766,9.28281664,,,
5767,5.885986176,,,
5768,9.820492325,,,
5769,6.295201696,,,
5770,8.631335273,,,
5771,9.460453229,,,
5772,8.46927252,,,
5773,10.04028056,,,
5774,6.691294794,,,
5775,8.065139116,,,
5776,10.3109817,,,
5777,4.716988987,,,
5778,8.854152504,,,
5779,9.278422362,,,
5780,5.241250437,,,
5781,7.149674962,,,
5782,10.06639669,,,
5783,10.64657663,,,
5784,11.18319697,,,
5785,6.20839638,,,
5786,6.222379146,,,
5787,8.845763675,,,
5788,10.03842257,,,
5789,10.39490272,,,
5790,10.82753758,,,
5791,8.116890607,,,
5792,9.903004116,,,
5793,7.42458719,,,
5794,12.61634103,,,
5795,10.18524601,,,
5796,10.56204177,,,
5797,7.715920882,,,
5798,8.89833483,,,
5799,12.29240645,,,
5800,10.35081604,,,
5801,10.35926355,,,
5802,9.244496615,,,
5803,7.439912365,,,
5804,11.22836385,,,
5805,11.66487904,,,
5806,11.32941224,,,
5807,8.318790523,,,
5808,12.12458822,,,
5809,9.990171755,,,
5810,11.10105523,,,
5811,8.785618073,,,
5812,4.278160292,,,
5813,8.525303753,,,
5814,5.734838449,,,
5815,10.01504868,,,
5816,10.10592862,,,
5817,11.36113258,,,
5818,9.743821431,,,
5819,8.948787081,,,
5820,8.526837762,,,
5821,7.005424,,,
5822,12.37100455,,,
5823,8.014612899,,,
5824,12.20364023,,,
5825,4.150993976,,,
5826,11.26563129,,,
5827,11.49168762,,,
5828,8.574400081,,,
5829,8.499579507,,,
5830,12.7473668,,,
5831,10.72187348,,,
5832,9.319559853,,,
5833,8.862605731,,,
5834,10.06879342,,,
5835,7.566097991,,,
5836,8.375391674,,,
5837,10.77759656,,,
5838,9.21884301,,,
5839,2.977940999,,,
5840,12.03213881,,,
5841,10.37752738,,,
5842,7.497845007,,,
5843,9.088096636,,,
5844,7.713796957,,,
5845,8.613120929,,,
5846,7.96750574,,,
5847,8.58243669,,,
5848,11.61940918,,,
5849,12.98359443,,,
5850,8.937098055,,,
5851,12.65123009,,,
5852,8.107832633,,,
5853,11.74811551,,,
5854,11.36755727,,,
5855,3.009295482,,,
5856,9.877783579,,,
5857,9.630320987,,,
5858,11.01830455,,,
5859,10.13646512,,,
5860,10.08292142,,,
5861,10.38738383,,,
5862,10.26982074,,,
5863,10.68884607,,,
5864,10.39769185,,,
5865,8.775541804,,,
5866,10.39734751,,,
5867,12.0024457,,,
5868,7.720904123,,,
5869,8.832354538,,,
5870,10.14997976,,,
5871,7.373774754,,,
5872,12.84145673,,,
5873,12.07042444,,,
5874,11.51101623,,,
5875,8.264139813,,,
5876,13.47872079,,,
5877,7.105134194,,,
5878,10.24619604,,,
5879,11.57303114,,,
5880,8.255514605,,,
5881,8.10968003,,,
5882,9.971137622,,,
5883,9.414002805,,,
5884,8.092717613,,,
5885,8.207479691,,,
5886,7.696120041,,,
5887,9.464137026,,,
5888,5.807864308,,,
5889,8.015954363,,,
5890,11.12903497,,,
5891,6.375490704,,,
5892,7.23659426,,,
5893,7.032200903,,,
5894,8.536031835,,,
5895,6.439298237,,,
5896,8.28002484,,,
5897,8.331171809,,,
5898,7.917014561,,,
5899,11.0137092,,,
5900,8.915192956,,,
5901,9.040812231,,,
5902,7.690271215,,,
5903,8.422920708,,,
5904,8.448367433,,,
5905,8.247668864,,,
5906,8.035734241,,,
5907,7.859412321,,,
5908,9.320426806,,,
5909,12.08081489,,,
5910,9.011447771,,,
5911,6.404937703,,,
5912,7.804139101,,,
5913,9.307135059,,,
5914,11.67352851,,,
5915,13.57471899,,,
5916,6.711945011,,,
5917,11.4674046,,,
5918,8.605937427,,,
5919,6.250837465,,,
5920,8.8302315,,,
5921,8.095996851,,,
5922,6.003393178,,,
5923,10.36643924,,,
5924,9.450274953,,,
5925,7.460575528,,,
5926,12.34911494,,,
5927,11.7420902,,,
5928,7.822712687,,,
5929,7.163696735,,,
5930,14.02647572,,,
5931,14.15003824,,,
5932,11.05011622,,,
5933,6.911490789,,,
5934,9.461585062,,,
5935,6.197530491,,,
5936,7.104565853,,,
5937,8.957693262,,,
5938,10.93662885,,,
5939,14.21254682,,,
5940,8.752020695,,,
5941,4.896472493,,,
5942,8.441131596,,,
5943,7.511948975,,,
5944,7.539808781,,,
5945,10.54184886,,,
5946,11.34010937,,,
5947,10.90873125,,,
5948,9.752482774,,,
5949,9.693551233,,,
5950,10.39953641,,,
5951,11.22688676,,,
5952,11.6626282,,,
5953,10.05164188,,,
5954,10.65917946,,,
5955,8.675273584,,,
5956,13.24292502,,,
5957,9.394812367,,,
5958,8.054836574,,,
5959,8.627544401,,,
5960,9.636957578,,,
5961,10.21763507,,,
5962,9.634203846,,,
5963,11.76666049,,,
5964,10.83346804,,,
5965,11.16580731,,,
5966,10.79690414,,,
5967,13.14319022,,,
5968,9.754098638,,,
5969,11.50550665,,,
5970,7.89798725,,,
5971,9.828202929,,,
5972,7.951327296,,,
5973,9.215033798,,,
5974,9.79010893,,,
5975,12.09194277,,,
5976,8.709114361,,,
5977,11.09856423,,,
5978,10.3797058,,,
5979,10.65097478,,,
5980,10.29046814,,,
5981,8.746155672,,,
5982,11.13235948,,,
5983,8.910008472,,,
5984,8.324518779,,,
5985,11.96979401,,,
5986,11.14301617,,,
5987,10.48863012,,,
5988,7.741659741,,,
5989,7.939510514,,,
5990,10.27103071,,,
5991,10.4295643,,,
5992,8.40047027,,,
5993,10.38013185,,,
5994,8.560213106,,,
5995,10.24687669,,,
5996,7.506153015,,,
5997,10.43938725,,,
5998,6.664060141,,,
5999,6.991974765,,,
6000,8.55104455,,,
6001,10.3085661,,,
6002,8.461980399,,,
6003,9.199667287,,,
6004,14.02781651,,,
6005,9.237815643,,,
6006,14.69495659,,,
6007,11.09334152,,,
6008,9.778255736,,,
6009,6.648784088,,,
6010,8.222612414,,,
6011,10.07386675,,,
6012,14.81724214,,,
6013,11.30823103,,,
6014,12.07795953,,,
6015,11.30523842,,,
6016,8.288661497,,,
6017,11.7819951,,,
6018,9.502264417,,,
6019,8.120927086,,,
6020,8.133807605,,,
6021,5.968349414,,,
6022,9.823859512,,,
6023,12.06759495,,,
6024,7.921113768,,,
6025,14.15618584,,,
6026,10.98880598,,,
6027,13.04919472,,,
6028,10.4625498,,,
6029,9.598607883,,,
6030,8.440822546,,,
6031,9.325558744,,,
6032,6.765256824,,,
6033,10.14979963,,,
6034,10.52979606,,,
6035,9.981207742,,,
6036,6.758849529,,,
6037,12.68253311,,,
6038,11.68461616,,,
6039,7.80252117,,,
6040,10.27311877,,,
6041,10.61347735,,,
6042,7.926837721,,,
6043,9.081860178,,,
6044,9.682222876,,,
6045,11.02674493,,,
6046,8.485737591,,,
6047,8.429457118,,,
6048,10.10107116,,,
6049,10.68582749,,,
6050,11.42603927,,,
6051,7.597887127,,,
6052,11.44774886,,,
6053,7.544304648,,,
6054,9.739199488,,,
6055,14.26090098,,,
6056,10.7777081,,,
6057,9.912883178,,,
6058,12.40009649,,,
6059,11.45027088,,,
6060,9.779811782,,,
6061,9.61991567,,,
6062,8.721645478,,,
6063,8.691307948,,,
6064,10.36242201,,,
6065,11.96768102,,,
6066,6.210850809,,,
6067,8.48475022,,,
6068,11.59207619,,,
6069,9.585021412,,,
6070,10.39996336,,,
6071,8.942905043,,,
6072,9.349976422,,,
6073,8.443542947,,,
6074,11.85906109,,,
6075,6.248117196,,,
6076,9.28135684,,,
6077,7.817149276,,,
6078,8.635546597,,,
6079,7.771437023,,,
6080,8.429175594,,,
6081,8.065281048,,,
6082,8.368591469,,,
6083,6.872833228,,,
6084,8.636583309,,,
6085,11.24370073,,,
6086,9.773411771,,,
6087,7.168869844,,,
6088,9.047448743,,,
6089,10.53447699,,,
6090,11.78676207,,,
6091,10.07059489,,,
6092,11.93273961,,,
6093,9.031703678,,,
6094,9.614376046,,,
6095,11.14485225,,,
6096,8.665872389,,,
6097,13.00910825,,,
6098,11.28113508,,,
6099,11.93794025,,,
6100,6.656321122,,,
6101,9.097034867,,,
6102,11.74115581,,,
6103,9.809179333,,,
6104,10.44468925,,,
6105,5.742453422,,,
6106,11.17583694,,,
6107,9.878729733,,,
6108,7.272724902,,,
6109,7.658600733,,,
6110,9.747292409,,,
6111,11.66287316,,,
6112,12.74574032,,,
6113,10.66513987,,,
6114,15.98425548,,,
6115,11.85889999,,,
6116,11.68374397,,,
6117,8.903247083,,,
6118,8.82515208,,,
6119,10.20199115,,,
6120,10.22235695,,,
6121,9.706736477,,,
6122,10.80483562,,,
6123,8.647849797,,,
6124,9.66857746,,,
6125,10.17730398,,,
6126,9.017079884,,,
6127,13.94663529,,,
6128,9.850555912,,,
6129,8.701431863,,,
6130,7.765379263,,,
6131,11.56877612,,,
6132,11.55916432,,,
6133,9.622830436,,,
6134,10.02456,,,
6135,7.411259243,,,
6136,10.98627831,,,
6137,9.977425319,,,
6138,12.12744865,,,
6139,13.24535689,,,
6140,11.9774311,,,
6141,6.278973313,,,
6142,11.3875365,,,
6143,10.61198866,,,
6144,7.068985825,,,
6145,11.61094113,,,
6146,10.06073692,,,
6147,11.30523842,,,
6148,8.585533778,,,
6149,7.634302107,,,
6150,9.806894692,,,
6151,14.34171638,,,
6152,8.219080619,,,
6153,8.495614702,,,
6154,12.96039665,,,
6155,10.39147613,,,
6156,10.21033197,,,
6157,8.428695651,,,
6158,10.5633933,,,
6159,7.58245264,,,
6160,13.83181206,,,
6161,5.600382487,,,
6162,8.927520943,,,
6163,11.43223039,,,
6164,11.70367524,,,
6165,7.171318541,,,
6166,9.410336744,,,
6167,10.97081885,,,
6168,9.860652078,,,
6169,11.07043392,,,
6170,6.149172557,,,
6171,9.81941597,,,
6172,10.00675218,,,
6173,7.604992913,,,
6174,11.01917646,,,
6175,8.988015729,,,
6176,6.728968499,,,
6177,8.944879815,,,
6178,7.648512767,,,
6179,9.12043089,,,
